Wave,Reference,Predicted,TP,FP,FN,Sensitivity,PPV,F1,Missed,False,Onset MAE,Offset MAE,seed,record_id,sampling_frequency_hz,reference_length,prediction_length
P,8,6,4,2,4,0.5,0.6666666666666666,0.5714285714285715,4,2,7.0,55.0,3,193,250.0,2500,2500
T,8,9,8,1,0,1.0,0.8888888888888888,0.9411764705882353,0,1,16.5,5.5,3,193,250.0,2500,2500
P,7,11,7,4,0,1.0,0.6363636363636364,0.7777777777777778,0,4,18.857142857142858,15.428571428571429,3,194,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,35.42857142857143,9.142857142857142,3,194,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,4.0,4.0,3,195,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,18.5,8.0,3,195,250.0,2500,2500
P,9,14,9,5,0,1.0,0.6428571428571429,0.782608695652174,0,5,12.444444444444445,17.77777777777778,3,196,250.0,2500,2500
T,9,12,9,3,0,1.0,0.75,0.8571428571428571,0,3,11.555555555555555,10.222222222222221,3,196,250.0,2500,2500
P,10,12,10,2,0,1.0,0.8333333333333334,0.9090909090909091,0,2,3.2,8.0,3,197,250.0,2500,2500
T,10,12,10,2,0,1.0,0.8333333333333334,0.9090909090909091,0,2,8.4,9.6,3,197,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,2.857142857142857,5.714285714285714,3,198,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,15.428571428571429,5.142857142857143,3,198,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,9.142857142857142,3.4285714285714284,3,199,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,26.285714285714285,16.0,3,199,250.0,2500,2500
P,7,14,7,7,0,1.0,0.5,0.6666666666666666,0,7,20.571428571428573,26.857142857142858,3,20,250.0,2500,2500
T,7,13,7,6,0,1.0,0.5384615384615384,0.7000000000000001,0,6,35.42857142857143,4.571428571428571,3,20,250.0,2500,2500
P,8,14,8,6,0,1.0,0.5714285714285714,0.7272727272727273,0,6,6.0,15.0,3,200,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,13.0,3.5,3,200,250.0,2500,2500
P,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,4.444444444444445,9.777777777777779,3,21,250.0,2500,2500
T,9,11,8,3,1,0.8888888888888888,0.7272727272727273,0.7999999999999999,1,3,64.5,43.5,3,21,250.0,2500,2500
P,10,12,10,2,0,1.0,0.8333333333333334,0.9090909090909091,0,2,10.0,5.6,3,22,250.0,2500,2500
T,10,11,10,1,0,1.0,0.9090909090909091,0.9523809523809523,0,1,5.6,10.4,3,22,250.0,2500,2500
P,7,11,7,4,0,1.0,0.6363636363636364,0.7777777777777778,0,4,4.0,22.285714285714285,3,23,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,14.285714285714286,8.571428571428571,3,23,250.0,2500,2500
P,6,7,5,2,1,0.8333333333333334,0.7142857142857143,0.7692307692307692,1,2,65.6,9.6,3,24,250.0,2500,2500
T,6,10,6,4,0,1.0,0.6,0.7499999999999999,0,4,24.666666666666668,40.666666666666664,3,24,250.0,2500,2500
P,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,3.3333333333333335,4.666666666666667,3,25,250.0,2500,2500
T,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,28.0,7.333333333333333,3,25,250.0,2500,2500
P,7,11,7,4,0,1.0,0.6363636363636364,0.7777777777777778,0,4,2.857142857142857,23.428571428571427,3,26,250.0,2500,2500
T,7,13,7,6,0,1.0,0.5384615384615384,0.7000000000000001,0,6,9.714285714285714,13.142857142857142,3,26,250.0,2500,2500
P,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,4.666666666666667,6.666666666666667,3,27,250.0,2500,2500
T,6,11,6,5,0,1.0,0.5454545454545454,0.7058823529411764,0,5,30.0,5.333333333333333,3,27,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,5.142857142857143,4.0,3,28,250.0,2500,2500
T,7,14,7,7,0,1.0,0.5,0.6666666666666666,0,7,16.571428571428573,14.857142857142858,3,28,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,3.0,5.5,3,29,250.0,2500,2500
T,8,2,0,2,8,0.0,0.0,0.0,8,2,,,3,29,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,17.0,11.5,3,3,250.0,2500,2500
T,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,36.0,16.0,3,3,250.0,2500,2500
P,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,1.3333333333333333,7.333333333333333,3,30,250.0,2500,2500
T,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,7.333333333333333,5.333333333333333,3,30,250.0,2500,2500
P,8,4,3,1,5,0.375,0.75,0.5,5,1,17.333333333333332,21.333333333333332,3,31,250.0,2500,2500
T,8,18,8,10,0,1.0,0.4444444444444444,0.6153846153846153,0,10,45.5,52.5,3,31,250.0,2500,2500
P,8,9,8,1,0,1.0,0.8888888888888888,0.9411764705882353,0,1,1.5,5.0,3,32,250.0,2500,2500
T,8,9,8,1,0,1.0,0.8888888888888888,0.9411764705882353,0,1,8.5,11.5,3,32,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,4.0,3.4285714285714284,3,33,250.0,2500,2500
T,7,12,7,5,0,1.0,0.5833333333333334,0.7368421052631579,0,5,43.42857142857143,22.857142857142858,3,33,250.0,2500,2500
P,0,7,0,7,0,0.0,0.0,0.0,0,7,,,3,34,250.0,2500,2500
T,7,17,7,10,0,1.0,0.4117647058823529,0.5833333333333334,0,10,16.571428571428573,19.428571428571427,3,34,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,4.0,9.142857142857142,3,36,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,9.714285714285714,4.571428571428571,3,36,250.0,2500,2500
P,0,19,0,19,0,0.0,0.0,0.0,0,19,,,3,38,250.0,2500,2500
T,14,29,14,15,0,1.0,0.4827586206896552,0.6511627906976745,0,15,35.42857142857143,30.857142857142858,3,38,250.0,2500,2500
P,6,13,6,7,0,1.0,0.46153846153846156,0.631578947368421,0,7,50.666666666666664,26.0,3,39,250.0,2500,2500
T,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,16.666666666666668,10.0,3,39,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,3.5,9.5,3,40,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,11.0,6.5,3,40,250.0,2500,2500
P,5,8,5,3,0,1.0,0.625,0.7692307692307693,0,3,3.2,7.2,3,41,250.0,2500,2500
T,5,6,5,1,0,1.0,0.8333333333333334,0.9090909090909091,0,1,34.4,5.6,3,41,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,3.4285714285714284,9.714285714285714,3,42,250.0,2500,2500
T,7,8,7,1,0,1.0,0.875,0.9333333333333333,0,1,28.0,10.285714285714286,3,42,250.0,2500,2500
P,7,14,7,7,0,1.0,0.5,0.6666666666666666,0,7,16.571428571428573,43.42857142857143,3,43,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,8.571428571428571,8.571428571428571,3,43,250.0,2500,2500
P,0,4,0,4,0,0.0,0.0,0.0,0,4,,,3,44,250.0,2500,2500
T,8,16,8,8,0,1.0,0.5,0.6666666666666666,0,8,24.5,28.0,3,44,250.0,2500,2500
P,0,10,0,10,0,0.0,0.0,0.0,0,10,,,3,45,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,33.142857142857146,9.142857142857142,3,45,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,5.142857142857143,13.714285714285714,3,46,250.0,2500,2500
T,7,11,7,4,0,1.0,0.6363636363636364,0.7777777777777778,0,4,16.571428571428573,4.0,3,46,250.0,2500,2500
P,5,8,5,3,0,1.0,0.625,0.7692307692307693,0,3,10.4,7.2,3,47,250.0,2500,2500
T,5,7,5,2,0,1.0,0.7142857142857143,0.8333333333333333,0,2,18.4,11.2,3,47,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,3.4285714285714284,7.428571428571429,3,49,250.0,2500,2500
T,7,8,7,1,0,1.0,0.875,0.9333333333333333,0,1,41.714285714285715,17.714285714285715,3,49,250.0,2500,2500
P,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,6.0,6.0,3,5,250.0,2500,2500
T,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,2.0,7.333333333333333,3,5,250.0,2500,2500
P,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,6.5,12.0,3,50,250.0,2500,2500
T,8,13,8,5,0,1.0,0.6153846153846154,0.761904761904762,0,5,15.5,10.5,3,50,250.0,2500,2500
P,0,2,0,2,0,0.0,0.0,0.0,0,2,,,3,51,250.0,2500,2500
T,7,8,6,2,1,0.8571428571428571,0.75,0.7999999999999999,1,2,4.666666666666667,2.0,3,51,250.0,2500,2500
P,0,14,0,14,0,0.0,0.0,0.0,0,14,,,3,52,250.0,2500,2500
T,8,19,7,12,1,0.875,0.3684210526315789,0.5185185185185185,1,12,53.142857142857146,47.42857142857143,3,52,250.0,2500,2500
P,8,9,8,1,0,1.0,0.8888888888888888,0.9411764705882353,0,1,8.0,9.5,3,53,250.0,2500,2500
T,8,9,8,1,0,1.0,0.8888888888888888,0.9411764705882353,0,1,6.5,5.5,3,53,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,9.714285714285714,4.571428571428571,3,55,250.0,2500,2500
T,7,17,7,10,0,1.0,0.4117647058823529,0.5833333333333334,0,10,81.14285714285714,28.0,3,55,250.0,2500,2500
P,10,6,4,2,6,0.4,0.6666666666666666,0.5,6,2,11.0,40.0,3,56,250.0,2500,2500
T,10,11,10,1,0,1.0,0.9090909090909091,0.9523809523809523,0,1,22.8,9.2,3,56,250.0,2500,2500
P,12,12,12,0,0,1.0,1.0,1.0,0,0,6.0,3.3333333333333335,3,57,250.0,2500,2500
T,12,18,12,6,0,1.0,0.6666666666666666,0.8,0,6,30.333333333333332,87.0,3,57,250.0,2500,2500
P,9,9,9,0,0,1.0,1.0,1.0,0,0,4.888888888888889,11.555555555555555,3,58,250.0,2500,2500
T,9,9,9,0,0,1.0,1.0,1.0,0,0,14.222222222222221,12.0,3,58,250.0,2500,2500
P,5,11,5,6,0,1.0,0.45454545454545453,0.625,0,6,27.2,17.6,3,59,250.0,2500,2500
T,5,10,5,5,0,1.0,0.5,0.6666666666666666,0,5,38.4,23.2,3,59,250.0,2500,2500
P,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,4.666666666666667,3.3333333333333335,3,6,250.0,2500,2500
T,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,15.333333333333334,16.0,3,6,250.0,2500,2500
P,7,7,2,5,5,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,6.0,84.0,3,60,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,14.285714285714286,9.714285714285714,3,60,250.0,2500,2500
P,8,9,8,1,0,1.0,0.8888888888888888,0.9411764705882353,0,1,14.0,11.5,3,61,250.0,2500,2500
T,8,12,8,4,0,1.0,0.6666666666666666,0.8,0,4,17.5,73.0,3,61,250.0,2500,2500
P,8,13,8,5,0,1.0,0.6153846153846154,0.761904761904762,0,5,6.0,10.0,3,62,250.0,2500,2500
T,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,8.0,6.5,3,62,250.0,2500,2500
P,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,7.111111111111111,12.444444444444445,3,63,250.0,2500,2500
T,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,28.88888888888889,9.333333333333334,3,63,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,3.5,6.5,3,64,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,11.0,3.5,3,64,250.0,2500,2500
P,11,15,11,4,0,1.0,0.7333333333333333,0.846153846153846,0,4,9.818181818181818,7.2727272727272725,3,65,250.0,2500,2500
T,11,13,11,2,0,1.0,0.8461538461538461,0.9166666666666666,0,2,58.90909090909091,12.363636363636363,3,65,250.0,2500,2500
P,5,9,5,4,0,1.0,0.5555555555555556,0.7142857142857143,0,4,4.8,12.0,3,66,250.0,2500,2500
T,5,7,5,2,0,1.0,0.7142857142857143,0.8333333333333333,0,2,13.6,5.6,3,66,250.0,2500,2500
P,6,9,6,3,0,1.0,0.6666666666666666,0.8,0,3,4.0,2.0,3,67,250.0,2500,2500
T,6,8,6,2,0,1.0,0.75,0.8571428571428571,0,2,38.0,22.0,3,67,250.0,2500,2500
P,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,7.5,8.0,3,68,250.0,2500,2500
T,8,10,8,2,0,1.0,0.8,0.888888888888889,0,2,11.5,21.0,3,68,250.0,2500,2500
P,10,12,10,2,0,1.0,0.8333333333333334,0.9090909090909091,0,2,4.4,5.6,3,69,250.0,2500,2500
T,10,13,10,3,0,1.0,0.7692307692307693,0.8695652173913044,0,3,12.4,10.8,3,69,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,3.4285714285714284,28.0,3,7,250.0,2500,2500
T,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,14.857142857142858,8.571428571428571,3,7,250.0,2500,2500
P,12,15,12,3,0,1.0,0.8,0.888888888888889,0,3,14.666666666666666,5.666666666666667,3,70,250.0,2500,2500
T,12,16,12,4,0,1.0,0.75,0.8571428571428571,0,4,17.0,9.0,3,70,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,2.857142857142857,2.2857142857142856,3,71,250.0,2500,2500
T,7,13,7,6,0,1.0,0.5384615384615384,0.7000000000000001,0,6,30.857142857142858,34.285714285714285,3,71,250.0,2500,2500
P,7,18,7,11,0,1.0,0.3888888888888889,0.56,0,11,31.428571428571427,52.57142857142857,3,72,250.0,2500,2500
T,7,11,7,4,0,1.0,0.6363636363636364,0.7777777777777778,0,4,21.142857142857142,3.4285714285714284,3,72,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,4.0,5.142857142857143,3,73,250.0,2500,2500
T,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,8.571428571428571,4.0,3,73,250.0,2500,2500
P,10,20,10,10,0,1.0,0.5,0.6666666666666666,0,10,19.6,16.8,3,76,250.0,2500,2500
T,10,13,10,3,0,1.0,0.7692307692307693,0.8695652173913044,0,3,4.8,6.0,3,76,250.0,2500,2500
P,9,12,9,3,0,1.0,0.75,0.8571428571428571,0,3,8.88888888888889,11.11111111111111,3,77,250.0,2500,2500
T,9,12,9,3,0,1.0,0.75,0.8571428571428571,0,3,13.333333333333334,4.0,3,77,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,12.571428571428571,1.7142857142857142,3,78,250.0,2500,2500
T,7,12,7,5,0,1.0,0.5833333333333334,0.7368421052631579,0,5,18.857142857142858,5.714285714285714,3,78,250.0,2500,2500
P,7,13,7,6,0,1.0,0.5384615384615384,0.7000000000000001,0,6,12.571428571428571,22.285714285714285,3,79,250.0,2500,2500
T,7,18,7,11,0,1.0,0.3888888888888889,0.56,0,11,32.0,36.0,3,79,250.0,2500,2500
P,0,15,0,15,0,0.0,0.0,0.0,0,15,,,3,8,250.0,2500,2500
T,9,13,9,4,0,1.0,0.6923076923076923,0.8181818181818181,0,4,9.777777777777779,6.666666666666667,3,8,250.0,2500,2500
P,10,11,10,1,0,1.0,0.9090909090909091,0.9523809523809523,0,1,6.0,8.0,3,80,250.0,2500,2500
T,10,13,10,3,0,1.0,0.7692307692307693,0.8695652173913044,0,3,26.8,14.4,3,80,250.0,2500,2500
P,10,11,10,1,0,1.0,0.9090909090909091,0.9523809523809523,0,1,4.4,7.2,3,81,250.0,2500,2500
T,10,13,10,3,0,1.0,0.7692307692307693,0.8695652173913044,0,3,27.2,65.2,3,81,250.0,2500,2500
P,6,8,5,3,1,0.8333333333333334,0.625,0.7142857142857143,1,3,10.4,8.0,3,82,250.0,2500,2500
T,6,7,6,1,0,1.0,0.8571428571428571,0.923076923076923,0,1,39.333333333333336,2.0,3,82,250.0,2500,2500
P,0,4,0,4,0,0.0,0.0,0.0,0,4,,,3,83,250.0,2500,2500
T,9,6,4,2,5,0.4444444444444444,0.6666666666666666,0.5333333333333333,5,2,10.0,37.0,3,83,250.0,2500,2500
P,7,10,7,3,0,1.0,0.7,0.8235294117647058,0,3,17.714285714285715,12.0,3,84,250.0,2500,2500
T,7,16,7,9,0,1.0,0.4375,0.6086956521739131,0,9,38.285714285714285,35.42857142857143,3,84,250.0,2500,2500
P,11,17,11,6,0,1.0,0.6470588235294118,0.7857142857142858,0,6,2.1818181818181817,3.272727272727273,3,86,250.0,2500,2500
T,11,16,11,5,0,1.0,0.6875,0.8148148148148148,0,5,14.909090909090908,6.181818181818182,3,86,250.0,2500,2500
P,11,20,11,9,0,1.0,0.55,0.7096774193548387,0,9,16.0,22.181818181818183,3,87,250.0,2500,2500
T,11,20,10,10,1,0.9090909090909091,0.5,0.6451612903225806,1,10,49.6,60.0,3,87,250.0,2500,2500
P,0,20,0,20,0,0.0,0.0,0.0,0,20,,,3,88,250.0,2500,2500
T,11,23,9,14,2,0.8181818181818182,0.391304347826087,0.5294117647058824,2,14,36.0,48.0,3,88,250.0,2500,2500
P,9,11,9,2,0,1.0,0.8181818181818182,0.9,0,2,4.0,19.11111111111111,3,89,250.0,2500,2500
T,9,14,9,5,0,1.0,0.6428571428571429,0.782608695652174,0,5,14.222222222222221,7.555555555555555,3,89,250.0,2500,2500
P,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,4.5,9.5,3,9,250.0,2500,2500
T,8,11,8,3,0,1.0,0.7272727272727273,0.8421052631578948,0,3,19.0,6.5,3,9,250.0,2500,2500
P,0,4,0,4,0,0.0,0.0,0.0,0,4,,,3,90,250.0,2500,2500
T,7,12,7,5,0,1.0,0.5833333333333334,0.7368421052631579,0,5,25.714285714285715,5.142857142857143,3,90,250.0,2500,2500
P,10,12,10,2,0,1.0,0.8333333333333334,0.9090909090909091,0,2,4.4,4.8,3,91,250.0,2500,2500
T,10,13,10,3,0,1.0,0.7692307692307693,0.8695652173913044,0,3,14.4,4.0,3,91,250.0,2500,2500
P,13,15,13,2,0,1.0,0.8666666666666667,0.9285714285714286,0,2,1.8461538461538463,8.615384615384615,3,92,250.0,2500,2500
T,13,15,13,2,0,1.0,0.8666666666666667,0.9285714285714286,0,2,24.615384615384617,17.846153846153847,3,92,250.0,2500,2500
P,0,7,0,7,0,0.0,0.0,0.0,0,7,,,3,93,250.0,2500,2500
T,7,11,7,4,0,1.0,0.6363636363636364,0.7777777777777778,0,4,16.0,24.571428571428573,3,93,250.0,2500,2500
P,9,12,9,3,0,1.0,0.75,0.8571428571428571,0,3,11.11111111111111,8.88888888888889,3,94,250.0,2500,2500
T,9,15,9,6,0,1.0,0.6,0.7499999999999999,0,6,9.333333333333334,5.777777777777778,3,94,250.0,2500,2500
P,0,4,0,4,0,0.0,0.0,0.0,0,4,,,3,95,250.0,2500,2500
T,8,12,8,4,0,1.0,0.6666666666666666,0.8,0,4,25.0,19.0,3,95,250.0,2500,2500
P,0,14,0,14,0,0.0,0.0,0.0,0,14,,,3,96,250.0,2500,2500
T,11,19,11,8,0,1.0,0.5789473684210527,0.7333333333333334,0,8,47.63636363636363,33.09090909090909,3,96,250.0,2500,2500
P,7,9,7,2,0,1.0,0.7777777777777778,0.8750000000000001,0,2,4.0,4.0,3,97,250.0,2500,2500
T,7,17,7,10,0,1.0,0.4117647058823529,0.5833333333333334,0,10,9.142857142857142,18.285714285714285,3,97,250.0,2500,2500
P,7,11,7,4,0,1.0,0.6363636363636364,0.7777777777777778,0,4,5.142857142857143,6.285714285714286,3,98,250.0,2500,2500
T,7,17,7,10,0,1.0,0.4117647058823529,0.5833333333333334,0,10,25.714285714285715,56.57142857142857,3,98,250.0,2500,2500
P,11,14,11,3,0,1.0,0.7857142857142857,0.88,0,3,3.6363636363636362,9.090909090909092,3,99,250.0,2500,2500
T,11,12,11,1,0,1.0,0.9166666666666666,0.9565217391304348,0,1,30.181818181818183,4.7272727272727275,3,99,250.0,2500,2500
