Wave,Boundary,error_samples,error_ms,seed,record_id,sampling_frequency_hz
P,Onset,2,8.0,1,57,250.0
P,Offset,-1,-4.0,1,57,250.0
P,Onset,1,4.0,1,57,250.0
P,Offset,0,0.0,1,57,250.0
P,Onset,2,8.0,1,57,250.0
P,Offset,0,0.0,1,57,250.0
P,Onset,1,4.0,1,57,250.0
P,Offset,1,4.0,1,57,250.0
P,Onset,4,16.0,1,57,250.0
P,Offset,1,4.0,1,57,250.0
P,Onset,5,20.0,1,57,250.0
P,Offset,1,4.0,1,57,250.0
T,Onset,12,48.0,1,57,250.0
T,Offset,-12,-48.0,1,57,250.0
T,Onset,6,24.0,1,57,250.0
T,Offset,-5,-20.0,1,57,250.0
T,Onset,11,44.0,1,57,250.0
T,Offset,-7,-28.0,1,57,250.0
T,Onset,8,32.0,1,57,250.0
T,Offset,-2,-8.0,1,57,250.0
T,Onset,3,12.0,1,57,250.0
T,Offset,-10,-40.0,1,57,250.0
T,Onset,17,68.0,1,57,250.0
T,Offset,-9,-36.0,1,57,250.0
T,Onset,16,64.0,1,57,250.0
T,Offset,-7,-28.0,1,57,250.0
T,Onset,12,48.0,1,57,250.0
T,Offset,-3,-12.0,1,57,250.0
T,Onset,15,60.0,1,57,250.0
T,Offset,-6,-24.0,1,57,250.0
T,Onset,11,44.0,1,57,250.0
T,Offset,-21,-84.0,1,57,250.0
T,Onset,18,72.0,1,57,250.0
T,Offset,-8,-32.0,1,57,250.0
T,Onset,13,52.0,1,57,250.0
T,Offset,4,16.0,1,57,250.0
P,Onset,1,4.0,1,58,250.0
P,Offset,-1,-4.0,1,58,250.0
P,Onset,-2,-8.0,1,58,250.0
P,Offset,1,4.0,1,58,250.0
P,Onset,2,8.0,1,58,250.0
P,Offset,-1,-4.0,1,58,250.0
P,Onset,1,4.0,1,58,250.0
P,Offset,0,0.0,1,58,250.0
P,Onset,1,4.0,1,58,250.0
P,Offset,-3,-12.0,1,58,250.0
P,Onset,1,4.0,1,58,250.0
P,Offset,-3,-12.0,1,58,250.0
P,Onset,1,4.0,1,58,250.0
P,Offset,-5,-20.0,1,58,250.0
P,Onset,1,4.0,1,58,250.0
P,Offset,-5,-20.0,1,58,250.0
P,Onset,1,4.0,1,58,250.0
P,Offset,-7,-28.0,1,58,250.0
T,Onset,2,8.0,1,58,250.0
T,Offset,-2,-8.0,1,58,250.0
T,Onset,-2,-8.0,1,58,250.0
T,Offset,2,8.0,1,58,250.0
T,Onset,-1,-4.0,1,58,250.0
T,Offset,4,16.0,1,58,250.0
T,Onset,-4,-16.0,1,58,250.0
T,Offset,1,4.0,1,58,250.0
T,Onset,-2,-8.0,1,58,250.0
T,Offset,-2,-8.0,1,58,250.0
T,Onset,-6,-24.0,1,58,250.0
T,Offset,1,4.0,1,58,250.0
T,Onset,-6,-24.0,1,58,250.0
T,Offset,1,4.0,1,58,250.0
T,Onset,1,4.0,1,58,250.0
T,Offset,6,24.0,1,58,250.0
T,Onset,-6,-24.0,1,58,250.0
T,Offset,-3,-12.0,1,58,250.0
P,Onset,-2,-8.0,1,59,250.0
P,Offset,1,4.0,1,59,250.0
P,Onset,3,12.0,1,59,250.0
P,Offset,-1,-4.0,1,59,250.0
P,Onset,1,4.0,1,59,250.0
P,Offset,1,4.0,1,59,250.0
P,Onset,10,40.0,1,59,250.0
P,Offset,-3,-12.0,1,59,250.0
P,Onset,3,12.0,1,59,250.0
P,Offset,-23,-92.0,1,59,250.0
T,Onset,-1,-4.0,1,59,250.0
T,Offset,2,8.0,1,59,250.0
T,Onset,-2,-8.0,1,59,250.0
T,Offset,1,4.0,1,59,250.0
T,Onset,-3,-12.0,1,59,250.0
T,Offset,0,0.0,1,59,250.0
T,Onset,5,20.0,1,59,250.0
T,Offset,3,12.0,1,59,250.0
T,Onset,31,124.0,1,59,250.0
T,Offset,-7,-28.0,1,59,250.0
P,Onset,-1,-4.0,1,6,250.0
P,Offset,1,4.0,1,6,250.0
P,Onset,0,0.0,1,6,250.0
P,Offset,-1,-4.0,1,6,250.0
P,Onset,-1,-4.0,1,6,250.0
P,Offset,0,0.0,1,6,250.0
P,Onset,2,8.0,1,6,250.0
P,Offset,-1,-4.0,1,6,250.0
P,Onset,0,0.0,1,6,250.0
P,Offset,-3,-12.0,1,6,250.0
P,Onset,-2,-8.0,1,6,250.0
P,Offset,-1,-4.0,1,6,250.0
T,Onset,9,36.0,1,6,250.0
T,Offset,-9,-36.0,1,6,250.0
T,Onset,1,4.0,1,6,250.0
T,Offset,0,0.0,1,6,250.0
T,Onset,-1,-4.0,1,6,250.0
T,Offset,-1,-4.0,1,6,250.0
T,Onset,0,0.0,1,6,250.0
T,Offset,2,8.0,1,6,250.0
T,Onset,-5,-20.0,1,6,250.0
T,Offset,1,4.0,1,6,250.0
T,Onset,4,16.0,1,6,250.0
T,Offset,-9,-36.0,1,6,250.0
P,Onset,-1,-4.0,1,60,250.0
P,Offset,-5,-20.0,1,60,250.0
P,Onset,8,32.0,1,60,250.0
P,Offset,-2,-8.0,1,60,250.0
P,Onset,22,88.0,1,60,250.0
P,Offset,-14,-56.0,1,60,250.0
P,Onset,4,16.0,1,60,250.0
P,Offset,-19,-76.0,1,60,250.0
P,Onset,-2,-8.0,1,60,250.0
P,Offset,-16,-64.0,1,60,250.0
T,Onset,-1,-4.0,1,60,250.0
T,Offset,1,4.0,1,60,250.0
T,Onset,-2,-8.0,1,60,250.0
T,Offset,1,4.0,1,60,250.0
T,Onset,-2,-8.0,1,60,250.0
T,Offset,3,12.0,1,60,250.0
T,Onset,-2,-8.0,1,60,250.0
T,Offset,-1,-4.0,1,60,250.0
T,Onset,-3,-12.0,1,60,250.0
T,Offset,0,0.0,1,60,250.0
T,Onset,-5,-20.0,1,60,250.0
T,Offset,2,8.0,1,60,250.0
T,Onset,-3,-12.0,1,60,250.0
T,Offset,-2,-8.0,1,60,250.0
P,Onset,2,8.0,1,61,250.0
P,Offset,-2,-8.0,1,61,250.0
P,Onset,2,8.0,1,61,250.0
P,Offset,-2,-8.0,1,61,250.0
P,Onset,1,4.0,1,61,250.0
P,Offset,-2,-8.0,1,61,250.0
P,Onset,7,28.0,1,61,250.0
P,Offset,-6,-24.0,1,61,250.0
P,Onset,3,12.0,1,61,250.0
P,Offset,-1,-4.0,1,61,250.0
P,Onset,3,12.0,1,61,250.0
P,Offset,-5,-20.0,1,61,250.0
P,Onset,1,4.0,1,61,250.0
P,Offset,-10,-40.0,1,61,250.0
P,Onset,12,48.0,1,61,250.0
P,Offset,0,0.0,1,61,250.0
T,Onset,5,20.0,1,61,250.0
T,Offset,-4,-16.0,1,61,250.0
T,Onset,5,20.0,1,61,250.0
T,Offset,-9,-36.0,1,61,250.0
T,Onset,10,40.0,1,61,250.0
T,Offset,-19,-76.0,1,61,250.0
T,Onset,3,12.0,1,61,250.0
T,Offset,-16,-64.0,1,61,250.0
T,Onset,5,20.0,1,61,250.0
T,Offset,-18,-72.0,1,61,250.0
T,Onset,5,20.0,1,61,250.0
T,Offset,-22,-88.0,1,61,250.0
T,Onset,4,16.0,1,61,250.0
T,Offset,-27,-108.0,1,61,250.0
T,Onset,2,8.0,1,61,250.0
T,Offset,-30,-120.0,1,61,250.0
P,Onset,0,0.0,1,62,250.0
P,Offset,0,0.0,1,62,250.0
P,Onset,-1,-4.0,1,62,250.0
P,Offset,0,0.0,1,62,250.0
P,Onset,1,4.0,1,62,250.0
P,Offset,0,0.0,1,62,250.0
P,Onset,-1,-4.0,1,62,250.0
P,Offset,-1,-4.0,1,62,250.0
P,Onset,1,4.0,1,62,250.0
P,Offset,1,4.0,1,62,250.0
P,Onset,-2,-8.0,1,62,250.0
P,Offset,0,0.0,1,62,250.0
P,Onset,-1,-4.0,1,62,250.0
P,Offset,-3,-12.0,1,62,250.0
P,Onset,-1,-4.0,1,62,250.0
P,Offset,-6,-24.0,1,62,250.0
T,Onset,0,0.0,1,62,250.0
T,Offset,0,0.0,1,62,250.0
T,Onset,1,4.0,1,62,250.0
T,Offset,-1,-4.0,1,62,250.0
T,Onset,2,8.0,1,62,250.0
T,Offset,-1,-4.0,1,62,250.0
T,Onset,4,16.0,1,62,250.0
T,Offset,-3,-12.0,1,62,250.0
T,Onset,0,0.0,1,62,250.0
T,Offset,-2,-8.0,1,62,250.0
T,Onset,-2,-8.0,1,62,250.0
T,Offset,-1,-4.0,1,62,250.0
T,Onset,7,28.0,1,62,250.0
T,Offset,-2,-8.0,1,62,250.0
T,Onset,2,8.0,1,62,250.0
T,Offset,4,16.0,1,62,250.0
P,Onset,2,8.0,1,63,250.0
P,Offset,-3,-12.0,1,63,250.0
P,Onset,1,4.0,1,63,250.0
P,Offset,-2,-8.0,1,63,250.0
P,Onset,3,12.0,1,63,250.0
P,Offset,-4,-16.0,1,63,250.0
P,Onset,2,8.0,1,63,250.0
P,Offset,-3,-12.0,1,63,250.0
P,Onset,1,4.0,1,63,250.0
P,Offset,0,0.0,1,63,250.0
P,Onset,2,8.0,1,63,250.0
P,Offset,-4,-16.0,1,63,250.0
P,Onset,2,8.0,1,63,250.0
P,Offset,-5,-20.0,1,63,250.0
P,Onset,1,4.0,1,63,250.0
P,Offset,-5,-20.0,1,63,250.0
P,Onset,1,4.0,1,63,250.0
P,Offset,-5,-20.0,1,63,250.0
T,Onset,4,16.0,1,63,250.0
T,Offset,-2,-8.0,1,63,250.0
T,Onset,5,20.0,1,63,250.0
T,Offset,-2,-8.0,1,63,250.0
T,Onset,6,24.0,1,63,250.0
T,Offset,-3,-12.0,1,63,250.0
T,Onset,7,28.0,1,63,250.0
T,Offset,-3,-12.0,1,63,250.0
T,Onset,8,32.0,1,63,250.0
T,Offset,-3,-12.0,1,63,250.0
T,Onset,8,32.0,1,63,250.0
T,Offset,-2,-8.0,1,63,250.0
T,Onset,10,40.0,1,63,250.0
T,Offset,-3,-12.0,1,63,250.0
T,Onset,10,40.0,1,63,250.0
T,Offset,-3,-12.0,1,63,250.0
T,Onset,10,40.0,1,63,250.0
T,Offset,-2,-8.0,1,63,250.0
P,Onset,1,4.0,1,64,250.0
P,Offset,-1,-4.0,1,64,250.0
P,Onset,1,4.0,1,64,250.0
P,Offset,-1,-4.0,1,64,250.0
P,Onset,1,4.0,1,64,250.0
P,Offset,-1,-4.0,1,64,250.0
P,Onset,1,4.0,1,64,250.0
P,Offset,-2,-8.0,1,64,250.0
P,Onset,1,4.0,1,64,250.0
P,Offset,1,4.0,1,64,250.0
P,Onset,0,0.0,1,64,250.0
P,Offset,-2,-8.0,1,64,250.0
P,Onset,1,4.0,1,64,250.0
P,Offset,-3,-12.0,1,64,250.0
P,Onset,2,8.0,1,64,250.0
P,Offset,0,0.0,1,64,250.0
T,Onset,3,12.0,1,64,250.0
T,Offset,-2,-8.0,1,64,250.0
T,Onset,4,16.0,1,64,250.0
T,Offset,-6,-24.0,1,64,250.0
T,Onset,-1,-4.0,1,64,250.0
T,Offset,-1,-4.0,1,64,250.0
T,Onset,0,0.0,1,64,250.0
T,Offset,2,8.0,1,64,250.0
T,Onset,2,8.0,1,64,250.0
T,Offset,-4,-16.0,1,64,250.0
T,Onset,4,16.0,1,64,250.0
T,Offset,0,0.0,1,64,250.0
T,Onset,7,28.0,1,64,250.0
T,Offset,-1,-4.0,1,64,250.0
T,Onset,7,28.0,1,64,250.0
T,Offset,1,4.0,1,64,250.0
P,Onset,1,4.0,1,65,250.0
P,Offset,0,0.0,1,65,250.0
P,Onset,1,4.0,1,65,250.0
P,Offset,-2,-8.0,1,65,250.0
P,Onset,0,0.0,1,65,250.0
P,Offset,3,12.0,1,65,250.0
P,Onset,2,8.0,1,65,250.0
P,Offset,1,4.0,1,65,250.0
P,Onset,13,52.0,1,65,250.0
P,Offset,-17,-68.0,1,65,250.0
P,Onset,5,20.0,1,65,250.0
P,Offset,0,0.0,1,65,250.0
P,Onset,10,40.0,1,65,250.0
P,Offset,-2,-8.0,1,65,250.0
P,Onset,9,36.0,1,65,250.0
P,Offset,1,4.0,1,65,250.0
P,Onset,13,52.0,1,65,250.0
P,Offset,-2,-8.0,1,65,250.0
P,Onset,16,64.0,1,65,250.0
P,Offset,-2,-8.0,1,65,250.0
P,Onset,20,80.0,1,65,250.0
P,Offset,-1,-4.0,1,65,250.0
T,Onset,2,8.0,1,65,250.0
T,Offset,-1,-4.0,1,65,250.0
T,Onset,0,0.0,1,65,250.0
T,Offset,1,4.0,1,65,250.0
T,Onset,0,0.0,1,65,250.0
T,Offset,1,4.0,1,65,250.0
T,Onset,3,12.0,1,65,250.0
T,Offset,0,0.0,1,65,250.0
T,Onset,3,12.0,1,65,250.0
T,Offset,0,0.0,1,65,250.0
T,Onset,4,16.0,1,65,250.0
T,Offset,1,4.0,1,65,250.0
T,Onset,6,24.0,1,65,250.0
T,Offset,-11,-44.0,1,65,250.0
T,Onset,8,32.0,1,65,250.0
T,Offset,-2,-8.0,1,65,250.0
T,Onset,7,28.0,1,65,250.0
T,Offset,1,4.0,1,65,250.0
T,Onset,8,32.0,1,65,250.0
T,Offset,1,4.0,1,65,250.0
T,Onset,14,56.0,1,65,250.0
T,Offset,-1,-4.0,1,65,250.0
P,Onset,1,4.0,1,66,250.0
P,Offset,0,0.0,1,66,250.0
P,Onset,2,8.0,1,66,250.0
P,Offset,0,0.0,1,66,250.0
P,Onset,-3,-12.0,1,66,250.0
P,Offset,1,4.0,1,66,250.0
P,Onset,-1,-4.0,1,66,250.0
P,Offset,-2,-8.0,1,66,250.0
P,Onset,2,8.0,1,66,250.0
P,Offset,1,4.0,1,66,250.0
T,Onset,4,16.0,1,66,250.0
T,Offset,-1,-4.0,1,66,250.0
T,Onset,5,20.0,1,66,250.0
T,Offset,0,0.0,1,66,250.0
T,Onset,3,12.0,1,66,250.0
T,Offset,2,8.0,1,66,250.0
T,Onset,6,24.0,1,66,250.0
T,Offset,4,16.0,1,66,250.0
T,Onset,15,60.0,1,66,250.0
T,Offset,-1,-4.0,1,66,250.0
P,Onset,1,4.0,1,67,250.0
P,Offset,-1,-4.0,1,67,250.0
P,Onset,1,4.0,1,67,250.0
P,Offset,-1,-4.0,1,67,250.0
P,Onset,1,4.0,1,67,250.0
P,Offset,-1,-4.0,1,67,250.0
P,Onset,0,0.0,1,67,250.0
P,Offset,0,0.0,1,67,250.0
P,Onset,1,4.0,1,67,250.0
P,Offset,0,0.0,1,67,250.0
P,Onset,-2,-8.0,1,67,250.0
P,Offset,0,0.0,1,67,250.0
T,Onset,5,20.0,1,67,250.0
T,Offset,-1,-4.0,1,67,250.0
T,Onset,8,32.0,1,67,250.0
T,Offset,-3,-12.0,1,67,250.0
T,Onset,3,12.0,1,67,250.0
T,Offset,-8,-32.0,1,67,250.0
T,Onset,8,32.0,1,67,250.0
T,Offset,0,0.0,1,67,250.0
T,Onset,9,36.0,1,67,250.0
T,Offset,0,0.0,1,67,250.0
T,Onset,10,40.0,1,67,250.0
T,Offset,-1,-4.0,1,67,250.0
P,Onset,2,8.0,1,68,250.0
P,Offset,-2,-8.0,1,68,250.0
P,Onset,2,8.0,1,68,250.0
P,Offset,-1,-4.0,1,68,250.0
P,Onset,1,4.0,1,68,250.0
P,Offset,-2,-8.0,1,68,250.0
P,Onset,2,8.0,1,68,250.0
P,Offset,-3,-12.0,1,68,250.0
P,Onset,1,4.0,1,68,250.0
P,Offset,-3,-12.0,1,68,250.0
P,Onset,1,4.0,1,68,250.0
P,Offset,-4,-16.0,1,68,250.0
P,Onset,1,4.0,1,68,250.0
P,Offset,-4,-16.0,1,68,250.0
P,Onset,-1,-4.0,1,68,250.0
P,Offset,-2,-8.0,1,68,250.0
T,Onset,3,12.0,1,68,250.0
T,Offset,-4,-16.0,1,68,250.0
T,Onset,1,4.0,1,68,250.0
T,Offset,-3,-12.0,1,68,250.0
T,Onset,0,0.0,1,68,250.0
T,Offset,-3,-12.0,1,68,250.0
T,Onset,2,8.0,1,68,250.0
T,Offset,-5,-20.0,1,68,250.0
T,Onset,0,0.0,1,68,250.0
T,Offset,-3,-12.0,1,68,250.0
T,Onset,1,4.0,1,68,250.0
T,Offset,-5,-20.0,1,68,250.0
T,Onset,0,0.0,1,68,250.0
T,Offset,-4,-16.0,1,68,250.0
T,Onset,2,8.0,1,68,250.0
T,Offset,-8,-32.0,1,68,250.0
P,Onset,1,4.0,1,69,250.0
P,Offset,-1,-4.0,1,69,250.0
P,Onset,2,8.0,1,69,250.0
P,Offset,-2,-8.0,1,69,250.0
P,Onset,3,12.0,1,69,250.0
P,Offset,-3,-12.0,1,69,250.0
P,Onset,0,0.0,1,69,250.0
P,Offset,0,0.0,1,69,250.0
P,Onset,1,4.0,1,69,250.0
P,Offset,-1,-4.0,1,69,250.0
P,Onset,1,4.0,1,69,250.0
P,Offset,0,0.0,1,69,250.0
P,Onset,2,8.0,1,69,250.0
P,Offset,-1,-4.0,1,69,250.0
P,Onset,4,16.0,1,69,250.0
P,Offset,-2,-8.0,1,69,250.0
P,Onset,4,16.0,1,69,250.0
P,Offset,-2,-8.0,1,69,250.0
P,Onset,4,16.0,1,69,250.0
P,Offset,-2,-8.0,1,69,250.0
T,Onset,4,16.0,1,69,250.0
T,Offset,-4,-16.0,1,69,250.0
T,Onset,1,4.0,1,69,250.0
T,Offset,0,0.0,1,69,250.0
T,Onset,5,20.0,1,69,250.0
T,Offset,-4,-16.0,1,69,250.0
T,Onset,3,12.0,1,69,250.0
T,Offset,-2,-8.0,1,69,250.0
T,Onset,2,8.0,1,69,250.0
T,Offset,-1,-4.0,1,69,250.0
T,Onset,2,8.0,1,69,250.0
T,Offset,-3,-12.0,1,69,250.0
T,Onset,3,12.0,1,69,250.0
T,Offset,-1,-4.0,1,69,250.0
T,Onset,5,20.0,1,69,250.0
T,Offset,-2,-8.0,1,69,250.0
T,Onset,5,20.0,1,69,250.0
T,Offset,-2,-8.0,1,69,250.0
T,Onset,-2,-8.0,1,69,250.0
T,Offset,-4,-16.0,1,69,250.0
P,Onset,2,8.0,1,7,250.0
P,Offset,-3,-12.0,1,7,250.0
P,Onset,0,0.0,1,7,250.0
P,Offset,-4,-16.0,1,7,250.0
P,Onset,0,0.0,1,7,250.0
P,Offset,-5,-20.0,1,7,250.0
P,Onset,0,0.0,1,7,250.0
P,Offset,-5,-20.0,1,7,250.0
P,Onset,-1,-4.0,1,7,250.0
P,Offset,-7,-28.0,1,7,250.0
P,Onset,13,52.0,1,7,250.0
P,Offset,-4,-16.0,1,7,250.0
T,Onset,2,8.0,1,7,250.0
T,Offset,-1,-4.0,1,7,250.0
T,Onset,-2,-8.0,1,7,250.0
T,Offset,3,12.0,1,7,250.0
T,Onset,1,4.0,1,7,250.0
T,Offset,2,8.0,1,7,250.0
T,Onset,1,4.0,1,7,250.0
T,Offset,2,8.0,1,7,250.0
T,Onset,0,0.0,1,7,250.0
T,Offset,4,16.0,1,7,250.0
T,Onset,6,24.0,1,7,250.0
T,Offset,3,12.0,1,7,250.0
T,Onset,12,48.0,1,7,250.0
T,Offset,0,0.0,1,7,250.0
P,Onset,1,4.0,1,70,250.0
P,Offset,-1,-4.0,1,70,250.0
P,Onset,0,0.0,1,70,250.0
P,Offset,-2,-8.0,1,70,250.0
P,Onset,0,0.0,1,70,250.0
P,Offset,-2,-8.0,1,70,250.0
P,Onset,0,0.0,1,70,250.0
P,Offset,-2,-8.0,1,70,250.0
P,Onset,-1,-4.0,1,70,250.0
P,Offset,-2,-8.0,1,70,250.0
P,Onset,0,0.0,1,70,250.0
P,Offset,-3,-12.0,1,70,250.0
P,Onset,-1,-4.0,1,70,250.0
P,Offset,-3,-12.0,1,70,250.0
P,Onset,8,32.0,1,70,250.0
P,Offset,-3,-12.0,1,70,250.0
P,Onset,8,32.0,1,70,250.0
P,Offset,-3,-12.0,1,70,250.0
P,Onset,8,32.0,1,70,250.0
P,Offset,-3,-12.0,1,70,250.0
P,Onset,6,24.0,1,70,250.0
P,Offset,0,0.0,1,70,250.0
P,Onset,9,36.0,1,70,250.0
P,Offset,-2,-8.0,1,70,250.0
T,Onset,1,4.0,1,70,250.0
T,Offset,-1,-4.0,1,70,250.0
T,Onset,0,0.0,1,70,250.0
T,Offset,0,0.0,1,70,250.0
T,Onset,1,4.0,1,70,250.0
T,Offset,0,0.0,1,70,250.0
T,Onset,1,4.0,1,70,250.0
T,Offset,1,4.0,1,70,250.0
T,Onset,2,8.0,1,70,250.0
T,Offset,0,0.0,1,70,250.0
T,Onset,2,8.0,1,70,250.0
T,Offset,1,4.0,1,70,250.0
T,Onset,-3,-12.0,1,70,250.0
T,Offset,0,0.0,1,70,250.0
T,Onset,2,8.0,1,70,250.0
T,Offset,1,4.0,1,70,250.0
T,Onset,2,8.0,1,70,250.0
T,Offset,2,8.0,1,70,250.0
T,Onset,2,8.0,1,70,250.0
T,Offset,2,8.0,1,70,250.0
T,Onset,7,28.0,1,70,250.0
T,Offset,-2,-8.0,1,70,250.0
T,Onset,0,0.0,1,70,250.0
T,Offset,-17,-68.0,1,70,250.0
P,Onset,0,0.0,1,71,250.0
P,Offset,0,0.0,1,71,250.0
P,Onset,-1,-4.0,1,71,250.0
P,Offset,1,4.0,1,71,250.0
P,Onset,-1,-4.0,1,71,250.0
P,Offset,1,4.0,1,71,250.0
P,Onset,-1,-4.0,1,71,250.0
P,Offset,0,0.0,1,71,250.0
P,Onset,0,0.0,1,71,250.0
P,Offset,-1,-4.0,1,71,250.0
P,Onset,0,0.0,1,71,250.0
P,Offset,-1,-4.0,1,71,250.0
P,Onset,-1,-4.0,1,71,250.0
P,Offset,-1,-4.0,1,71,250.0
T,Onset,-2,-8.0,1,71,250.0
T,Offset,2,8.0,1,71,250.0
T,Onset,-2,-8.0,1,71,250.0
T,Offset,0,0.0,1,71,250.0
T,Onset,0,0.0,1,71,250.0
T,Offset,-2,-8.0,1,71,250.0
T,Onset,0,0.0,1,71,250.0
T,Offset,6,24.0,1,71,250.0
T,Onset,-4,-16.0,1,71,250.0
T,Offset,-5,-20.0,1,71,250.0
T,Onset,20,80.0,1,71,250.0
T,Offset,-8,-32.0,1,71,250.0
T,Onset,-20,-80.0,1,71,250.0
T,Offset,-1,-4.0,1,71,250.0
P,Onset,0,0.0,1,72,250.0
P,Offset,1,4.0,1,72,250.0
P,Onset,3,12.0,1,72,250.0
P,Offset,-2,-8.0,1,72,250.0
P,Onset,-1,-4.0,1,72,250.0
P,Offset,-1,-4.0,1,72,250.0
P,Onset,-2,-8.0,1,72,250.0
P,Offset,-3,-12.0,1,72,250.0
P,Onset,4,16.0,1,72,250.0
P,Offset,2,8.0,1,72,250.0
P,Onset,10,40.0,1,72,250.0
P,Offset,0,0.0,1,72,250.0
P,Onset,18,72.0,1,72,250.0
P,Offset,-2,-8.0,1,72,250.0
T,Onset,3,12.0,1,72,250.0
T,Offset,-2,-8.0,1,72,250.0
T,Onset,5,20.0,1,72,250.0
T,Offset,-1,-4.0,1,72,250.0
T,Onset,4,16.0,1,72,250.0
T,Offset,0,0.0,1,72,250.0
T,Onset,5,20.0,1,72,250.0
T,Offset,0,0.0,1,72,250.0
T,Onset,4,16.0,1,72,250.0
T,Offset,1,4.0,1,72,250.0
T,Onset,3,12.0,1,72,250.0
T,Offset,2,8.0,1,72,250.0
T,Onset,7,28.0,1,72,250.0
T,Offset,2,8.0,1,72,250.0
P,Onset,1,4.0,1,73,250.0
P,Offset,-1,-4.0,1,73,250.0
P,Onset,2,8.0,1,73,250.0
P,Offset,-2,-8.0,1,73,250.0
P,Onset,1,4.0,1,73,250.0
P,Offset,-2,-8.0,1,73,250.0
P,Onset,0,0.0,1,73,250.0
P,Offset,-1,-4.0,1,73,250.0
P,Onset,-1,-4.0,1,73,250.0
P,Offset,-1,-4.0,1,73,250.0
P,Onset,1,4.0,1,73,250.0
P,Offset,-4,-16.0,1,73,250.0
P,Onset,-1,-4.0,1,73,250.0
P,Offset,-2,-8.0,1,73,250.0
T,Onset,0,0.0,1,73,250.0
T,Offset,0,0.0,1,73,250.0
T,Onset,-2,-8.0,1,73,250.0
T,Offset,0,0.0,1,73,250.0
T,Onset,1,4.0,1,73,250.0
T,Offset,1,4.0,1,73,250.0
T,Onset,-3,-12.0,1,73,250.0
T,Offset,0,0.0,1,73,250.0
T,Onset,5,20.0,1,73,250.0
T,Offset,0,0.0,1,73,250.0
T,Onset,4,16.0,1,73,250.0
T,Offset,1,4.0,1,73,250.0
T,Onset,-3,-12.0,1,73,250.0
T,Offset,-3,-12.0,1,73,250.0
P,Onset,0,0.0,1,76,250.0
P,Offset,1,4.0,1,76,250.0
P,Onset,0,0.0,1,76,250.0
P,Offset,-1,-4.0,1,76,250.0
P,Onset,-1,-4.0,1,76,250.0
P,Offset,-1,-4.0,1,76,250.0
P,Onset,0,0.0,1,76,250.0
P,Offset,-2,-8.0,1,76,250.0
P,Onset,-1,-4.0,1,76,250.0
P,Offset,-2,-8.0,1,76,250.0
P,Onset,1,4.0,1,76,250.0
P,Offset,-4,-16.0,1,76,250.0
P,Onset,-1,-4.0,1,76,250.0
P,Offset,-3,-12.0,1,76,250.0
P,Onset,18,72.0,1,76,250.0
P,Offset,-10,-40.0,1,76,250.0
P,Onset,1,4.0,1,76,250.0
P,Offset,-12,-48.0,1,76,250.0
P,Onset,15,60.0,1,76,250.0
P,Offset,-3,-12.0,1,76,250.0
T,Onset,0,0.0,1,76,250.0
T,Offset,1,4.0,1,76,250.0
T,Onset,1,4.0,1,76,250.0
T,Offset,0,0.0,1,76,250.0
T,Onset,2,8.0,1,76,250.0
T,Offset,-3,-12.0,1,76,250.0
T,Onset,-1,-4.0,1,76,250.0
T,Offset,0,0.0,1,76,250.0
T,Onset,-1,-4.0,1,76,250.0
T,Offset,0,0.0,1,76,250.0
T,Onset,3,12.0,1,76,250.0
T,Offset,-5,-20.0,1,76,250.0
T,Onset,1,4.0,1,76,250.0
T,Offset,1,4.0,1,76,250.0
T,Onset,3,12.0,1,76,250.0
T,Offset,0,0.0,1,76,250.0
T,Onset,0,0.0,1,76,250.0
T,Offset,3,12.0,1,76,250.0
T,Onset,-2,-8.0,1,76,250.0
T,Offset,-2,-8.0,1,76,250.0
P,Onset,1,4.0,1,77,250.0
P,Offset,-2,-8.0,1,77,250.0
P,Onset,0,0.0,1,77,250.0
P,Offset,1,4.0,1,77,250.0
P,Onset,-1,-4.0,1,77,250.0
P,Offset,0,0.0,1,77,250.0
P,Onset,0,0.0,1,77,250.0
P,Offset,-2,-8.0,1,77,250.0
P,Onset,4,16.0,1,77,250.0
P,Offset,0,0.0,1,77,250.0
P,Onset,6,24.0,1,77,250.0
P,Offset,1,4.0,1,77,250.0
P,Onset,14,56.0,1,77,250.0
P,Offset,-4,-16.0,1,77,250.0
P,Onset,11,44.0,1,77,250.0
P,Offset,-23,-92.0,1,77,250.0
P,Onset,16,64.0,1,77,250.0
P,Offset,-2,-8.0,1,77,250.0
T,Onset,-2,-8.0,1,77,250.0
T,Offset,2,8.0,1,77,250.0
T,Onset,-1,-4.0,1,77,250.0
T,Offset,0,0.0,1,77,250.0
T,Onset,1,4.0,1,77,250.0
T,Offset,-2,-8.0,1,77,250.0
T,Onset,-1,-4.0,1,77,250.0
T,Offset,-1,-4.0,1,77,250.0
T,Onset,-3,-12.0,1,77,250.0
T,Offset,0,0.0,1,77,250.0
T,Onset,3,12.0,1,77,250.0
T,Offset,0,0.0,1,77,250.0
T,Onset,-3,-12.0,1,77,250.0
T,Offset,-2,-8.0,1,77,250.0
T,Onset,7,28.0,1,77,250.0
T,Offset,-1,-4.0,1,77,250.0
T,Onset,10,40.0,1,77,250.0
T,Offset,-1,-4.0,1,77,250.0
P,Onset,8,32.0,1,78,250.0
P,Offset,-19,-76.0,1,78,250.0
P,Onset,14,56.0,1,78,250.0
P,Offset,1,4.0,1,78,250.0
